wb_id,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,gene_names,gene_name,score,human_symbol
WBGene00004506,1.87147258262486e-103,0.0924411239536069,0.168,0.08,3.45754559639943e-99,pharyngeal,WBGene00004506,rpt-6,WBGene00004506,0.088,PSMC5
WBGene00022307,2.6005864325504e-103,0.0269134698189981,0.029,0.004,4.80458343413686e-99,pharyngeal,WBGene00022307,nadk-1,WBGene00022307,0.025,NADK2
WBGene00010192,5.69787622202723e-103,0.087055327469773,0.148,0.066,1.05268263201953e-98,pharyngeal,WBGene00010192,F57B7.2,WBGene00010192,0.082,GLIPR1L1
WBGene00000478,6.25119895641931e-103,0.0327685270554322,0.039,0.008,1.15490900719847e-98,pharyngeal,WBGene00000478,cfz-2,WBGene00000478,0.031,FZD5
WBGene00044757,5.88891487576462e-102,0.0410023843863571,0.048,0.011,1.08797702329751e-97,pharyngeal,WBGene00044757,Y55F3BR.11,WBGene00044757,0.037,
WBGene00010295,4.58811498615814e-101,0.00878763038646604,0.008,0,8.47654243692717e-97,pharyngeal,WBGene00010295,,WBGene00010295,0.008,
WBGene00004093,1.57806076208845e-100,0.0188410898141601,0.021,0.002,2.91546725795841e-96,pharyngeal,WBGene00004093,ppw-1,WBGene00004093,0.019,AGO3
WBGene00003952,4.94069878604033e-100,0.0887352548631511,0.156,0.073,9.12794100720951e-96,pharyngeal,WBGene00003952,pbs-6,WBGene00003952,0.083,PSMB1
WBGene00235102,2.76829482488039e-99,0.085629928046234,0.15,0.069,5.11442468896653e-95,pharyngeal,WBGene00235102,dib-1,WBGene00235102,0.081,TXNL4A
WBGene00009280,3.88429460371751e-99,0.0115203146481651,0.011,0,7.17623428036811e-95,pharyngeal,WBGene00009280,F31B9.3,WBGene00009280,0.011,
WBGene00008819,6.31465507423556e-99,0.0827085476644483,0.133,0.058,1.16663252496502e-94,pharyngeal,WBGene00008819,shw-1,WBGene00008819,0.075,KCNC2
WBGene000083661,5.47559129307399e-98,0.0637244293609461,0.086,0.031,1.01161549139542e-93,pharyngeal,WBGene00008366,NA,WBGene000083661,0.055,TPRA1
WBGene00019595,1.68209190377021e-97,0.0119749740010917,0.012,0.001,3.10766479221547e-93,pharyngeal,WBGene00019595,dscc-1,WBGene00019595,0.011,DSCC1
WBGene00018349,1.31620059485467e-96,0.106725692864819,0.171,0.085,2.43168059899401e-92,pharyngeal,WBGene00018349,F42C5.9,WBGene00018349,0.086,ACTG1
WBGene00013878,2.00949803692112e-96,0.0716561197630355,0.109,0.044,3.71254762321177e-92,pharyngeal,WBGene00013878,atfs-1,WBGene00013878,0.065,
WBGene00004390,3.44133394566893e-96,0.114390983795935,0.26,0.151,6.35786446462334e-92,pharyngeal,WBGene00004390,rnp-7,WBGene00004390,0.109,SNRNP70
WBGene000211851,4.51228567288281e-96,0.0628564267882366,0.093,0.034,8.336447780651e-92,pharyngeal,WBGene00021185,NA,WBGene000211851,0.059,TP53I11
WBGene00008939,2.69892896082723e-95,0.0657253608952181,0.085,0.03,4.9862712551283e-91,pharyngeal,WBGene00008939,F18H3.1,WBGene00008939,0.055,SPRYD7
WBGene00000294,4.12404618002113e-95,0.0602584601655362,0.085,0.03,7.61917531758903e-91,pharyngeal,WBGene00000294,cas-1,WBGene00000294,0.055,CAP1
WBGene00021335,6.39997160553896e-95,0.00847055347587604,0.009,0,1.18239475412332e-90,pharyngeal,WBGene00021335,spp-23,WBGene00021335,0.009,
WBGene00010424,8.5704685328197e-95,0.208917095120805,0.508,0.397,1.58339406143844e-90,pharyngeal,WBGene00010424,lep-5,WBGene00010424,0.111,
WBGene000167011,1.1357496834391e-94,0.018834653176101,0.018,0.002,2.09829754015373e-90,pharyngeal,WBGene00016701,NA,WBGene000167011,0.016,
WBGene00011041,1.27132256592354e-94,0.00781761068654593,0.007,0,2.34876844054374e-90,pharyngeal,WBGene00011041,R05H5.7,WBGene00011041,0.007,
WBGene00004505,1.36004627172999e-94,0.0834271752297755,0.147,0.068,2.51268548702116e-90,pharyngeal,WBGene00004505,rpt-5,WBGene00004505,0.079,PSMC3
WBGene000208541,3.69991139433481e-94,0.191075429587761,0.762,0.662,6.83558630103356e-90,pharyngeal,WBGene00020854,NA,WBGene000208541,0.1,
WBGene000223911,8.91980146909236e-94,0.0839531376879372,0.158,0.075,1.64793332141481e-89,pharyngeal,WBGene00022391,NA,WBGene000223911,0.083,PLEKHG7
WBGene00021093,1.14950545132137e-93,0.0611948771564278,0.097,0.037,2.12371132131624e-89,pharyngeal,WBGene00021093,W08F4.3,WBGene00021093,0.06,SIGMAR1
WBGene000139571,4.29147766540758e-93,0.0275795530740527,0.041,0.009,7.9285049868405e-89,pharyngeal,WBGene00013957,NA,WBGene000139571,0.032,
WBGene00006692,6.82606837255143e-93,0.00855290612989433,0.009,0,1.26111613182888e-88,pharyngeal,WBGene00006692,twk-42,WBGene00006692,0.009,KCNK13
WBGene00008976,8.9690327340936e-93,0.0202582126136793,0.022,0.003,1.65702879762379e-88,pharyngeal,WBGene00008976,plp-2,WBGene00008976,0.019,PURA
WBGene000044631,2.40104998570535e-92,0.0933925006668235,0.178,0.091,4.43593984859063e-88,pharyngeal,WBGene00004463,NA,WBGene000044631,0.087,PSMD6
WBGene00011104,4.01659037481346e-92,0.0080613121264908,0.007,0,7.42065071746786e-88,pharyngeal,WBGene00011104,cut-5,WBGene00011104,0.007,
WBGene00017536,5.34574801009625e-92,0.0751507312800374,0.104,0.042,9.87626944865281e-88,pharyngeal,WBGene00017536,F17A9.4,WBGene00017536,0.062,
WBGene00003947,6.28650260006667e-92,0.0912360833102377,0.159,0.078,1.16143135536232e-87,pharyngeal,WBGene00003947,pbs-1,WBGene00003947,0.081,PSMB6
WBGene00002179,9.69710778510483e-92,0.0800257822866133,0.133,0.06,1.79154066329812e-87,pharyngeal,WBGene00002179,jph-1,WBGene00002179,0.073,JPH3
WBGene000007921,1.203656265482e-91,0.0189883057820655,0.021,0.002,2.22375495047799e-87,pharyngeal,WBGene00000792,NA,WBGene000007921,0.019,CRB1
WBGene00008307,2.03668835855911e-91,0.0589007806249743,0.087,0.032,3.76278174243795e-87,pharyngeal,WBGene00008307,ncs-5,WBGene00008307,0.055,KCNIP2
WBGene00004916,2.43182316031948e-91,0.0824217666382129,0.142,0.066,4.49279328869024e-87,pharyngeal,WBGene00004916,snr-3,WBGene00004916,0.076,SNRPD1
WBGene00000207,3.2620842918344e-91,0.0952560041998677,0.173,0.088,6.02670072916405e-87,pharyngeal,WBGene00000207,asb-2,WBGene00000207,0.085,ATP5PB
WBGene00005713,4.15631736615434e-91,0.0259539246338629,0.028,0.005,7.67879633397014e-87,pharyngeal,WBGene00005713,srv-2,WBGene00005713,0.023,
WBGene00004357,5.76185190533847e-91,0.107877004473164,0.253,0.147,1.06450213951128e-86,pharyngeal,WBGene00004357,rho-1,WBGene00004357,0.106,RHOA
WBGene000141751,4.00030347351828e-90,0.104242892059622,0.142,0.066,7.39056066732503e-86,pharyngeal,WBGene00014175,NA,WBGene000141751,0.076,
WBGene00000235,4.47760670762411e-90,0.0969066657291107,0.163,0.081,8.27237839233555e-86,pharyngeal,WBGene00000235,baf-1,WBGene00000235,0.082,BANF1
WBGene00004244,4.68989676280335e-90,0.00962476357747027,0.01,0,8.66458426927919e-86,pharyngeal,WBGene00004244,puf-8,WBGene00004244,0.01,PUM2
WBGene00011804,6.25622870569703e-90,0.014627730822235,0.015,0.001,1.15583825337753e-85,pharyngeal,WBGene00011804,T16G12.3,WBGene00011804,0.014,
WBGene00004460,8.22316249762025e-90,0.0942631808634239,0.196,0.104,1.51922927143534e-85,pharyngeal,WBGene00004460,rpn-3,WBGene00004460,0.092,PSMD3
WBGene00018325,1.66556395632491e-89,0.0126573223942202,0.013,0.001,3.07712940931027e-85,pharyngeal,WBGene00018325,,WBGene00018325,0.012,
WBGene00000371,1.9109837735145e-89,0.127831170240178,0.331,0.213,3.53054252156804e-85,pharyngeal,WBGene00000371,cox-5B,WBGene00000371,0.118,COX5B
WBGene00077486,3.56437156377562e-89,0.0629397016313818,0.088,0.033,6.58517646407546e-85,pharyngeal,WBGene00077486,sls-1.9,WBGene00077486,0.055,
WBGene00010632,3.75705458076287e-89,0.142615741603399,0.084,0.032,6.94115833795941e-85,pharyngeal,WBGene00010632,K07C5.9,WBGene00010632,0.052,
WBGene00006916,4.87918791411958e-89,0.00974529119912917,0.01,0,9.01429967133593e-85,pharyngeal,WBGene00006916,vha-7,WBGene00006916,0.01,ATP6V0A4
WBGene00012618,3.756598951715e-88,0.0168195735621532,0.017,0.002,6.94031656329347e-84,pharyngeal,WBGene00012618,,WBGene00012618,0.015,
WBGene00001682,6.29352277442912e-88,0.146224058079974,0.546,0.409,1.16272833257578e-83,pharyngeal,WBGene00001682,gpc-2,WBGene00001682,0.137,
WBGene00044437,1.48061681182515e-87,0.0340702770201123,0.035,0.007,2.73543955984696e-83,pharyngeal,WBGene00044437,Y47G6A.32,WBGene00044437,0.028,
WBGene00006724,1.52290331496204e-87,0.0482209842560179,0.07,0.023,2.81356387439237e-83,pharyngeal,WBGene00006724,ubh-4,WBGene00006724,0.047,UCHL5
WBGene00019284,1.733203846086e-87,0.047184586519317,0.068,0.022,3.20209410564389e-83,pharyngeal,WBGene00019284,K01A2.10,WBGene00019284,0.046,
WBGene00011015,3.69918328144485e-87,0.11389451357994,0.272,0.165,6.83424111246936e-83,pharyngeal,WBGene00011015,R04F11.2,WBGene00011015,0.107,
WBGene00004033,3.85141803117395e-87,0.142298247170489,0.201,0.113,7.11549481259388e-83,pharyngeal,WBGene00004033,pkc-2,WBGene00004033,0.088,PRKCA
WBGene00022771,4.8252843549285e-87,0.0414835372815107,0.046,0.012,8.91471284573041e-83,pharyngeal,WBGene00022771,ZK616.1,WBGene00022771,0.034,A1CF
WBGene00007984,5.94510006428074e-87,0.0311907908496822,0.035,0.007,1.09835723687587e-82,pharyngeal,WBGene00007984,irx-1,WBGene00007984,0.028,IRX5
WBGene00000301,6.64937382101227e-87,0.0188600995746534,0.017,0.002,1.22847181343202e-82,pharyngeal,WBGene00000301,cav-1,WBGene00000301,0.015,CAV1
WBGene00003915,1.12800451120061e-86,0.130969187164595,0.329,0.212,2.08398833444313e-82,pharyngeal,WBGene00003915,pan-1,WBGene00003915,0.117,LGR5
WBGene00000122,1.26077567262769e-86,0.090467584707893,0.178,0.092,2.32928305517965e-82,pharyngeal,WBGene00000122,aly-3,WBGene00000122,0.086,
WBGene00017098,1.61359568564358e-86,0.0689003051070214,0.117,0.051,2.98111802922651e-82,pharyngeal,WBGene00017098,mek-5,WBGene00017098,0.066,MAP2K5
WBGene00008502,2.08786710185145e-86,0.0354800489292232,0.042,0.01,3.85733447067055e-82,pharyngeal,WBGene00008502,skih-2,WBGene00008502,0.032,SKIV2L
WBGene000111561,2.1156534022791e-86,0.140866854447377,0.641,0.486,3.90866966071063e-82,pharyngeal,WBGene00011156,NA,WBGene000111561,0.155,CSTF2T
WBGene00001088,5.50171477016272e-86,0.0897658946816716,0.179,0.093,1.01644180378756e-81,pharyngeal,WBGene00001088,dpy-30,WBGene00001088,0.086,DPY30
WBGene00016981,5.73838656818629e-86,0.0789719845289626,0.146,0.07,1.06016691847242e-81,pharyngeal,WBGene00016981,rpn-13,WBGene00016981,0.076,ADRM1
WBGene00012907,8.13536083477101e-86,0.0586478909487023,0.087,0.033,1.50300791422394e-81,pharyngeal,WBGene00012907,cpt-1,WBGene00012907,0.054,CPT1A
WBGene00003230,1.17743890493163e-85,0.00815128493900459,0.008,0,2.17531837686119e-81,pharyngeal,WBGene00003230,mex-5,WBGene00003230,0.008,ZFP36L2
WBGene00012883,3.47229449984437e-85,0.0111481498635098,0.01,0,6.41506408846247e-81,pharyngeal,WBGene00012883,Y45F10D.2,WBGene00012883,0.01,
WBGene00196184,3.85768998458687e-85,0.0117360535660613,0.012,0.001,7.12708224652424e-81,pharyngeal,WBGene00196184,C10E2.8,WBGene00196184,0.011,
WBGene00004041,5.3481744359864e-85,0.0181552057997508,0.02,0.003,9.88075227048487e-81,pharyngeal,WBGene00004041,plg-1,WBGene00004041,0.017,
WBGene00004504,6.2011121359821e-85,0.0834871926915729,0.153,0.075,1.14565546712269e-80,pharyngeal,WBGene00004504,rpt-4,WBGene00004504,0.078,PSMC6
WBGene000020451,8.1822618712642e-85,0.122934427843763,0.287,0.181,1.51167288071606e-80,pharyngeal,WBGene00002045,NA,WBGene000020451,0.106,BTF3
WBGene000195461,5.6680541790366e-84,0.0306975804760113,0.037,0.008,1.04717300957701e-79,pharyngeal,WBGene00019546,NA,WBGene000195461,0.029,B3GAT1
WBGene000067471,7.29446294224199e-84,0.071238138124323,0.119,0.053,1.34765202857921e-79,pharyngeal,WBGene00006747,NA,WBGene000067471,0.066,
WBGene00015075,7.68890259328888e-84,0.0462257402322552,0.066,0.022,1.42052475411012e-79,pharyngeal,WBGene00015075,B0238.11,WBGene00015075,0.044,
WBGene00006698,3.52979860002846e-83,0.0810192710906563,0.152,0.076,6.52130291355258e-79,pharyngeal,WBGene00006698,uaf-2,WBGene00006698,0.076,U2AF1
WBGene00007400,4.65173044249365e-83,0.0479657343061892,0.069,0.023,8.59407199250702e-79,pharyngeal,WBGene00007400,bud-31,WBGene00007400,0.046,BUD31
WBGene00001187,5.67403735910653e-83,0.0750880276638288,0.132,0.062,1.04827840209493e-78,pharyngeal,WBGene00001187,egl-19,WBGene00001187,0.07,CACNA1C
WBGene00015565,1.40378208307145e-82,0.0368032924074262,0.046,0.012,2.59348739847449e-78,pharyngeal,WBGene00015565,C07D8.6,WBGene00015565,0.034,AKR1C4
WBGene00010145,1.72255921894283e-82,0.0105624820087151,0.01,0,3.18242815699687e-78,pharyngeal,WBGene00010145,F56C4.2,WBGene00010145,0.01,
WBGene00194738,3.00695904522277e-82,0.00761104182963977,0.008,0,5.55535683604907e-78,pharyngeal,WBGene00194738,Y46E12A.5,WBGene00194738,0.008,
WBGene00003953,3.98539759733417e-82,0.104762974421315,0.232,0.136,7.36302206107489e-78,pharyngeal,WBGene00003953,pbs-7,WBGene00003953,0.096,PSMB4
WBGene00017426,3.99864071682734e-82,0.0243325107989403,0.022,0.003,7.38748872433852e-78,pharyngeal,WBGene00017426,F13C5.5,WBGene00017426,0.019,
WBGene00017993,5.37304230732246e-82,0.0707307067510941,0.123,0.056,9.92669566277824e-78,pharyngeal,WBGene00017993,cec-5,WBGene00017993,0.067,
WBGene00011977,6.05232167759713e-82,0.110333476318113,0.246,0.147,1.11816642993607e-77,pharyngeal,WBGene00011977,T24B8.3,WBGene00011977,0.099,
WBGene00006529,1.06871454306697e-81,0.131462395323089,0.402,0.276,1.97445011831622e-77,pharyngeal,WBGene00006529,tba-2,WBGene00006529,0.126,TUBA1C
WBGene00000473,1.08638317548944e-81,0.0100346532005261,0.009,0,2.00709291671674e-77,pharyngeal,WBGene00000473,cey-2,WBGene00000473,0.009,YBX1
WBGene00001571,2.13284165896521e-81,0.0141217944865384,0.015,0.001,3.94042496493823e-77,pharyngeal,WBGene00001571,gei-14,WBGene00001571,0.014,
WBGene00007317,2.3058117729902e-81,0.0535913093048967,0.073,0.026,4.25998725059939e-77,pharyngeal,WBGene00007317,C05A9.2,WBGene00007317,0.047,
WBGene00019166,2.91915501941823e-81,0.0255048475554343,0.028,0.005,5.39313889837519e-77,pharyngeal,WBGene00019166,tat-2,WBGene00019166,0.023,ATP8B1
WBGene00019967,6.15150658022384e-81,0.0784644144257249,0.129,0.06,1.13649084069635e-76,pharyngeal,WBGene00019967,cyp-33C8,WBGene00019967,0.069,CYP2J2
WBGene00022786,1.90454596350388e-80,0.103761606725812,0.151,0.076,3.51864866757343e-76,pharyngeal,WBGene00022786,ZK652.8,WBGene00022786,0.075,
WBGene00000013,2.14681861757335e-80,0.00885060419961761,0.008,0,3.96624739596676e-76,pharyngeal,WBGene00000013,abf-2,WBGene00000013,0.008,
WBGene00012566,2.16409016008054e-80,0.00816059072481746,0.008,0,3.9981565707488e-76,pharyngeal,WBGene00012566,fbxa-211,WBGene00012566,0.008,
WBGene00006693,2.43415744926649e-80,0.121995266569877,0.203,0.114,4.49710588751984e-76,pharyngeal,WBGene00006693,twk-43,WBGene00006693,0.089,KCNK18
WBGene00015866,3.35262228683458e-80,0.0487157612267319,0.074,0.027,6.19396967492689e-76,pharyngeal,WBGene00015866,C16E9.2,WBGene00015866,0.047,KIAA0930
WBGene00019237,3.36581745727227e-80,0.0232482432344336,0.024,0.004,6.21834775231052e-76,pharyngeal,WBGene00019237,wdr-62,WBGene00019237,0.02,WDR62
WBGene00001365,5.16686176236893e-80,0.0135062271235141,0.014,0.001,9.54577710597661e-76,pharyngeal,WBGene00001365,exc-4,WBGene00001365,0.013,CLIC1
WBGene000169881,5.79856579540803e-80,0.0603207624877524,0.123,0.055,1.07128503070163e-75,pharyngeal,WBGene00016988,NA,WBGene000169881,0.068,
WBGene00007513,8.0002026423401e-80,0.00988415815384754,0.01,0,1.47803743817233e-75,pharyngeal,WBGene00007513,wht-2,WBGene00007513,0.01,ABCG2
WBGene00004921,1.20138500170168e-79,0.123645521560225,0.356,0.237,2.21955879064385e-75,pharyngeal,WBGene00004921,snt-1,WBGene00004921,0.119,SYT1
WBGene00002295,2.33835378410278e-79,0.072776668256566,0.124,0.058,4.32010861612988e-75,pharyngeal,WBGene00002295,let-19,WBGene00002295,0.066,MED13
WBGene00007766,2.90152855745741e-79,0.00929304368110757,0.009,0,5.36057400990257e-75,pharyngeal,WBGene00007766,C27C7.1,WBGene00007766,0.009,
WBGene000109581,3.84572605948082e-79,0.160850793603859,0.415,0.296,7.10497889489081e-75,pharyngeal,WBGene00010958,NA,WBGene000109581,0.119,
WBGene00044021,4.38530120619594e-79,0.00731824878466809,0.007,0,8.10184397844699e-75,pharyngeal,WBGene00044021,R02E4.2,WBGene00044021,0.007,
WBGene00013865,1.25242032634431e-78,0.00723037503556513,0.007,0,2.31384655292111e-74,pharyngeal,WBGene00013865,ZC334.7,WBGene00013865,0.007,
WBGene00001840,2.34770335126292e-78,0.0873731614099887,0.177,0.095,4.33738194145824e-74,pharyngeal,WBGene00001840,hel-1,WBGene00001840,0.082,DDX39B
WBGene00000893,2.73667331107101e-78,0.0205106271789105,0.016,0.002,5.05600394220369e-74,pharyngeal,WBGene00000893,cyn-17,WBGene00000893,0.014,
WBGene00012034,3.88640571223332e-78,0.0656478000782763,0.058,0.018,7.18013455335105e-74,pharyngeal,WBGene00012034,T26C5.4,WBGene00012034,0.04,
WBGene00018767,4.59842532233047e-78,0.00869475728078876,0.008,0,8.49559078300554e-74,pharyngeal,WBGene00018767,F53G2.2,WBGene00018767,0.008,
WBGene00002101,4.68805071919397e-78,0.156497782243564,0.147,0.075,8.66117370371086e-74,pharyngeal,WBGene00002101,ins-18,WBGene00002101,0.072,
WBGene00010330,5.11729072543976e-78,0.0188657495299906,0.018,0.002,9.45419461524995e-74,pharyngeal,WBGene00010330,F59D12.2,WBGene00010330,0.016,
WBGene00017543,5.68691710914781e-78,0.00982370281168441,0.006,0,1.05065793591506e-73,pharyngeal,WBGene00017543,lgc-5,WBGene00017543,0.006,CHRNA6
WBGene00017513,9.86533423562941e-78,0.0244841942567861,0.028,0.005,1.82262050003253e-73,pharyngeal,WBGene00017513,F16F9.1,WBGene00017513,0.023,LITAF
WBGene00006594,2.25707330696373e-77,0.0755074928850978,0.136,0.066,4.16994293461548e-73,pharyngeal,WBGene00006594,tom-1,WBGene00006594,0.07,STXBP5L
WBGene00044280,6.62506045412738e-77,0.00762888229485101,0.007,0,1.22397991890003e-72,pharyngeal,WBGene00044280,W02A2.9,WBGene00044280,0.007,
WBGene00016461,7.20128969736144e-77,0.0174609486403696,0.018,0.002,1.33043827158753e-72,pharyngeal,WBGene00016461,C35E7.9,WBGene00016461,0.016,
WBGene00021345,9.55834881302664e-77,0.0571947888570198,0.095,0.039,1.76590494320667e-72,pharyngeal,WBGene00021345,Y37B11A.3,WBGene00021345,0.056,SLC25A1
WBGene00044156,1.72571843905002e-76,0.0462105295632471,0.054,0.017,3.18826481614491e-72,pharyngeal,WBGene00044156,Y66C5A.1,WBGene00044156,0.037,
WBGene00008142,6.08639441701895e-76,0.0610213930805841,0.08,0.031,1.12446136854425e-71,pharyngeal,WBGene00008142,C47E8.3,WBGene00008142,0.049,
WBGene00000975,9.06752391029793e-76,0.0268762115678003,0.033,0.007,1.67522504242754e-71,pharyngeal,WBGene00000975,dhs-12,WBGene00000975,0.026,SDR9C7
WBGene000112151,9.69692786339006e-76,0.0311899734813577,0.035,0.008,1.79150742276131e-71,pharyngeal,WBGene00011215,NA,WBGene000112151,0.027,
WBGene00009700,1.54294292687477e-75,0.0642585124412795,0.102,0.044,2.85058705740114e-71,pharyngeal,WBGene00009700,lurp-1,WBGene00009700,0.058,
WBGene00014654,1.5663462325218e-75,0.00898262087068726,0.009,0,2.89382466458402e-71,pharyngeal,WBGene00014654,,WBGene00014654,0.009,
WBGene00010963,1.69016227257421e-75,0.147231211232024,0.393,0.274,3.12257479858086e-71,pharyngeal,WBGene00010963,nduo-4,WBGene00010963,0.119,MT-ND4
WBGene00016696,3.2199711278037e-75,0.00844579533333356,0.008,0,5.94889665861733e-71,pharyngeal,WBGene00016696,srbc-19,WBGene00016696,0.008,
WBGene00044539,3.50259187419843e-75,0.00632019054577967,0.006,0,6.4710384875816e-71,pharyngeal,WBGene00044539,K09H11.9,WBGene00044539,0.006,
WBGene00009644,6.0749166452458e-75,0.00587274650613215,0.006,0,1.12234085020916e-70,pharyngeal,WBGene00009644,F42G4.7,WBGene00009644,0.006,
WBGene00000936,7.34822130026705e-75,0.0575426480340988,0.071,0.026,1.35758388522434e-70,pharyngeal,WBGene00000936,dbl-1,WBGene00000936,0.045,BMP2
WBGene00007165,8.10911809934114e-75,0.00671255291857934,0.007,0,1.49815956885327e-70,pharyngeal,WBGene00007165,,WBGene00007165,0.007,
WBGene00018362,1.04372077207386e-74,0.0319348076223553,0.043,0.011,1.92827412640646e-70,pharyngeal,WBGene00018362,ppm-1.G,WBGene00018362,0.032,PPM1G
WBGene00013406,1.96043073259837e-74,0.0713062442516185,0.137,0.068,3.62189577847549e-70,pharyngeal,WBGene00013406,Y63D3A.7,WBGene00013406,0.069,NDUFA2
WBGene00003926,2.70306736677782e-74,0.0795396066777609,0.151,0.078,4.99391696012203e-70,pharyngeal,WBGene00003926,pas-5,WBGene00003926,0.073,PSMA5
WBGene00007457,3.4196973663666e-74,0.0069839953896652,0.007,0,6.31789088436229e-70,pharyngeal,WBGene00007457,C08F11.10,WBGene00007457,0.007,
WBGene00013970,3.90315285685294e-74,0.053995977118833,0.08,0.032,7.2110749030358e-70,pharyngeal,WBGene00013970,klu-1,WBGene00013970,0.048,ZNF468
WBGene00008604,4.59676859323772e-74,0.057738638389398,0.081,0.032,8.49252997600669e-70,pharyngeal,WBGene00008604,F09B9.5,WBGene00008604,0.049,GLIPR2
WBGene00022204,4.76017725558699e-74,0.00923162438586101,0.009,0,8.79442747969697e-70,pharyngeal,WBGene00022204,,WBGene00022204,0.009,
WBGene00018265,6.29349713775886e-74,0.033165240663154,0.043,0.012,1.16272359620095e-69,pharyngeal,WBGene00018265,nhr-182,WBGene00018265,0.031,ESRRB
