p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.8540872282688e-28	1.09666994811044	0.369	0.114	1.63553615069289e-23	HAS1 High Fibroblasts	ITPRIPL2
4.88332782588683e-28	1.70677990236441	0.464	0.169	1.64538847765431e-23	HAS1 High Fibroblasts	IL6R
5.70796698203852e-28	1.04432053427965	0.497	0.186	1.92324239492806e-23	HAS1 High Fibroblasts	SMAD5
6.06225267567314e-28	1.5839675077303	0.469	0.174	2.04261541654131e-23	HAS1 High Fibroblasts	FBXO34
7.1981757479312e-28	0.993743155885052	0.559	0.232	2.42535333650794e-23	HAS1 High Fibroblasts	PTS
7.69637577376873e-28	1.29062188124498	0.559	0.231	2.59321685321364e-23	HAS1 High Fibroblasts	NGDN
8.10248096091536e-28	1.23577909641314	0.385	0.125	2.73004993497082e-23	HAS1 High Fibroblasts	MFN1
8.73293567957577e-28	1.9321790668049	0.48	0.182	2.94247534787626e-23	HAS1 High Fibroblasts	NF1
8.75328062166276e-28	0.865637438432583	0.363	0.11	2.94933037266305e-23	HAS1 High Fibroblasts	MTRF1L
1.23183445239084e-27	1.21401880123082	0.536	0.223	4.15054300388569e-23	HAS1 High Fibroblasts	PHF14
1.38209733976231e-27	2.14465484126829	0.441	0.157	4.65683877659513e-23	HAS1 High Fibroblasts	ATF1
1.76413653342336e-27	2.75633929056064	0.324	0.093	5.94408163571666e-23	HAS1 High Fibroblasts	DDX10
2.21266875219848e-27	1.71770147438096	0.486	0.184	7.45536609365756e-23	HAS1 High Fibroblasts	SRFBP1
2.39548928863248e-27	2.91991176501626	0.38	0.126	8.07136160911828e-23	HAS1 High Fibroblasts	TRIM69
2.62851400769223e-27	1.15715355251756	0.542	0.229	8.85651509751818e-23	HAS1 High Fibroblasts	TCERG1
3.13003972205501e-27	0.561375915626461	0.268	0.067	1.05463558394922e-22	HAS1 High Fibroblasts	ALDH18A1
3.43813919496647e-27	0.951595383026263	0.631	0.308	1.158446620352e-22	HAS1 High Fibroblasts	PSMD12
4.88928900831871e-27	1.53925243010117	0.497	0.192	1.64739703846291e-22	HAS1 High Fibroblasts	RAB21
5.0667504141942e-27	2.77046421680501	0.52	0.215	1.70719088455859e-22	HAS1 High Fibroblasts	TDG
5.79902877463984e-27	1.28078560642607	0.536	0.225	1.95392475532715e-22	HAS1 High Fibroblasts	RAB3GAP1
6.8610692124939e-27	1.00131054228773	0.547	0.233	2.3117686604577e-22	HAS1 High Fibroblasts	MBTPS1
8.09149949475403e-27	0.748202750308617	0.363	0.114	2.72634983976242e-22	HAS1 High Fibroblasts	NOP14
1.12075839460323e-26	0.771582202254748	0.318	0.091	3.77628333477612e-22	HAS1 High Fibroblasts	CDIP1
1.22874578148091e-26	1.13073021392548	0.43	0.154	4.14013603612177e-22	HAS1 High Fibroblasts	PLOD1
1.23190115886017e-26	2.02433613821875	0.419	0.145	4.15076776466346e-22	HAS1 High Fibroblasts	MAP3K7
1.41362375375324e-26	0.698663097041543	0.363	0.115	4.76306387589617e-22	HAS1 High Fibroblasts	ZNF83
1.57946984946986e-26	0.839595796589899	0.447	0.16	5.32186571080376e-22	HAS1 High Fibroblasts	PMPCA
1.91211346460933e-26	2.31006598037187	0.447	0.17	6.44267510765468e-22	HAS1 High Fibroblasts	CREB3L2
2.37972580996527e-26	0.504158710971192	0.413	0.137	8.01824814409697e-22	HAS1 High Fibroblasts	YAP1
3.29337274839114e-26	1.23222669711348	0.642	0.321	1.10966901384291e-21	HAS1 High Fibroblasts	TIAL1
3.63054754524786e-26	1.88500836848256	0.358	0.112	1.22327668989581e-21	HAS1 High Fibroblasts	STRN3
3.71275599771831e-26	7.80348505134365	0.732	0.413	1.25097600587121e-21	HAS1 High Fibroblasts	YME1L1
4.3098769509885e-26	0.666064200101476	0.413	0.143	1.45216993986607e-21	HAS1 High Fibroblasts	PNPT1
4.31493790804196e-26	1.870516343724	0.425	0.151	1.45387517873566e-21	HAS1 High Fibroblasts	RNF139
4.38582672106344e-26	1.24996009260535	0.425	0.151	1.47776045539512e-21	HAS1 High Fibroblasts	BOD1
4.43911562456784e-26	0.657992634540845	0.369	0.117	1.49571561854189e-21	HAS1 High Fibroblasts	TNKS1BP1
5.96200809804996e-26	2.38102635864816	0.67	0.354	2.00883900855695e-21	HAS1 High Fibroblasts	COPB1
6.12205203221912e-26	2.92252309656759	0.469	0.18	2.06276421173591e-21	HAS1 High Fibroblasts	ATXN1
6.21499898746145e-26	0.98895195621338	0.363	0.117	2.09408175883526e-21	HAS1 High Fibroblasts	JARID2
6.66774168313006e-26	9.08947316386123	0.475	0.19	2.24662888271384e-21	HAS1 High Fibroblasts	PDE4D
8.48995887696324e-26	0.694257688528766	0.419	0.148	2.86060674400399e-21	HAS1 High Fibroblasts	YTHDC2
8.82304127170053e-26	0.78774232617078	0.547	0.233	2.97283552608678e-21	HAS1 High Fibroblasts	R3HDM4
1.20880601719404e-25	1.04574715783934	0.318	0.092	4.0729509943336e-21	HAS1 High Fibroblasts	USP37
1.28403716937085e-25	1.45976061276974	0.52	0.216	4.32643483847814e-21	HAS1 High Fibroblasts	NDUFAF4
1.6490622821987e-25	2.41999246748453	0.492	0.194	5.55635045364031e-21	HAS1 High Fibroblasts	ASXL1
1.73280982233507e-25	1.23610919391848	0.553	0.241	5.83852941537577e-21	HAS1 High Fibroblasts	IBTK
1.75599366637049e-25	0.489043942506972	0.782	0.506	5.91664505946873e-21	HAS1 High Fibroblasts	SERINC1
2.23554454834944e-25	1.0874137543842	0.542	0.235	7.53244380120861e-21	HAS1 High Fibroblasts	SPEN
2.76998625440074e-25	0.744546828318618	0.296	0.085	9.33319168557786e-21	HAS1 High Fibroblasts	ARMCX1
2.83902224745174e-25	0.976856036642457	0.447	0.167	9.56580156056389e-21	HAS1 High Fibroblasts	KLC1
3.15978102155409e-25	3.17343535644016	0.67	0.377	1.06465661740243e-20	HAS1 High Fibroblasts	CAPRIN1
3.57576178167637e-25	0.792963699280042	0.318	0.094	1.20481717471804e-20	HAS1 High Fibroblasts	EIF2AK3
4.98971905966611e-25	0.558025836427762	0.335	0.102	1.6812359399639e-20	HAS1 High Fibroblasts	BLZF1
5.34195954094114e-25	0.576527478084832	0.302	0.086	1.79991984772471e-20	HAS1 High Fibroblasts	NCKAP5L
6.69206916791544e-25	3.42020366267703	0.346	0.112	2.25482578543743e-20	HAS1 High Fibroblasts	CMSS1
6.82218023291837e-25	1.42411022990882	0.52	0.223	2.29866540767952e-20	HAS1 High Fibroblasts	FNIP1
7.08110468527303e-25	1.08685410512771	0.559	0.26	2.38590741265589e-20	HAS1 High Fibroblasts	PHF20L1
7.3363361115677e-25	0.563354008189832	0.62	0.289	2.47190508943162e-20	HAS1 High Fibroblasts	RPL7L1
7.68380484570365e-25	0.780509918257734	0.263	0.069	2.58898120471139e-20	HAS1 High Fibroblasts	SIRT1
8.11728347769939e-25	1.11742125783849	0.475	0.187	2.73503749497603e-20	HAS1 High Fibroblasts	TGS1
8.47851177584688e-25	2.11467352005631	0.553	0.243	2.85674975775385e-20	HAS1 High Fibroblasts	TOR1AIP1
8.70739074555617e-25	0.556591674066726	0.268	0.071	2.93386823780769e-20	HAS1 High Fibroblasts	L3HYPDH
1.01780062297961e-24	1.59749030301035	0.564	0.251	3.42937741906748e-20	HAS1 High Fibroblasts	BCL7B
1.13577868509809e-24	0.269929462830589	0.704	0.389	3.82689270156952e-20	HAS1 High Fibroblasts	DNAJA2
1.14060107904647e-24	1.38811328544649	0.564	0.251	3.84314127573918e-20	HAS1 High Fibroblasts	CCS
1.17348402658584e-24	1.20238098888564	0.274	0.077	3.95393707917834e-20	HAS1 High Fibroblasts	ENC1
1.34532282813524e-24	1.48943626187759	0.425	0.16	4.53293073711887e-20	HAS1 High Fibroblasts	DENND4A
1.35747117834555e-24	1.08701468473339	0.553	0.248	4.57386338831749e-20	HAS1 High Fibroblasts	TNPO1
1.4697018934324e-24	0.782846679763064	0.335	0.104	4.95201355973113e-20	HAS1 High Fibroblasts	SIK3
1.87652184188755e-24	0.69088979075072	0.43	0.16	6.32275269405592e-20	HAS1 High Fibroblasts	NUP54
1.88272254553466e-24	1.36810481220745	0.598	0.282	6.3436453449245e-20	HAS1 High Fibroblasts	TOX4
2.2894489571518e-24	1.23069409090645	0.486	0.2	7.71406931622727e-20	HAS1 High Fibroblasts	GOLT1B
2.38868810220914e-24	0.953092231294574	0.508	0.216	8.04844569158349e-20	HAS1 High Fibroblasts	SLK
2.91011514703777e-24	0.688083805774096	0.363	0.122	9.80534197642906e-20	HAS1 High Fibroblasts	SEMA4A
3.2704548016676e-24	12.510242946962	0.888	0.67	1.10194704087388e-19	HAS1 High Fibroblasts	DDX17
3.44715284617249e-24	2.29441464608624	0.346	0.114	1.16148367998936e-19	HAS1 High Fibroblasts	ABCC1
3.77979602735089e-24	1.15587863674964	0.413	0.157	1.27356447345561e-19	HAS1 High Fibroblasts	UTP6
4.51649193078445e-24	0.969697678555164	0.464	0.19	1.52178679115851e-19	HAS1 High Fibroblasts	JMJD6
5.07996151341221e-24	2.31929425126505	0.52	0.227	1.71164223232911e-19	HAS1 High Fibroblasts	RECQL
6.41497165810796e-24	0.54867672604617	0.659	0.332	2.16146055048289e-19	HAS1 High Fibroblasts	LTBR
6.55404195566339e-24	0.361872637171647	0.425	0.158	2.20831889654122e-19	HAS1 High Fibroblasts	RBBP8
6.64683853044459e-24	1.90868830511301	0.615	0.311	2.239585774448e-19	HAS1 High Fibroblasts	HOOK3
6.77602375152346e-24	2.12724148519817	0.771	0.501	2.28311344283831e-19	HAS1 High Fibroblasts	CLTC
7.78803050469197e-24	11.2256962249009	0.363	0.127	2.62409899825091e-19	HAS1 High Fibroblasts	IPMK
8.23154281062708e-24	1.0251134707883	0.592	0.274	2.77353603461269e-19	HAS1 High Fibroblasts	CSNK2A1
8.71200317531912e-24	2.75681008855642	0.458	0.189	2.93542234989202e-19	HAS1 High Fibroblasts	BCL6
9.02484979594219e-24	0.669574728417235	0.346	0.112	3.04083289024476e-19	HAS1 High Fibroblasts	EXT2
9.51678857537875e-24	1.15473917482216	0.447	0.178	3.20658674258811e-19	HAS1 High Fibroblasts	NOB1
1.27051845192914e-23	0.673973001916198	0.307	0.094	4.28088487193004e-19	HAS1 High Fibroblasts	TRIM47
1.62216265884447e-23	0.514064452204292	0.296	0.087	5.46571486271057e-19	HAS1 High Fibroblasts	SLC2A4RG
1.84118136580988e-23	0.498190713846011	0.307	0.092	6.20367649395982e-19	HAS1 High Fibroblasts	CAMKK2
1.96960495244296e-23	0.889516102775173	0.402	0.149	6.63638692676132e-19	HAS1 High Fibroblasts	ATF2
2.27345979115544e-23	0.839027033710336	0.648	0.351	7.66019542031912e-19	HAS1 High Fibroblasts	RAB18
2.64770883688249e-23	0.914221651645251	0.346	0.115	8.92119015499188e-19	HAS1 High Fibroblasts	ARNT
3.60012805396532e-23	1.43037128460256	0.508	0.225	1.21302714650308e-18	HAS1 High Fibroblasts	SAFB2
3.60835080146942e-23	1.12059611621252	0.363	0.125	1.21579771904711e-18	HAS1 High Fibroblasts	ZDHHC5
3.64421645821023e-23	1.56163135571815	0.648	0.328	1.22788229342936e-18	HAS1 High Fibroblasts	ZNF638
4.63890830764687e-23	0.507336601959765	0.307	0.093	1.56303376517854e-18	HAS1 High Fibroblasts	TMTC3
5.24699576408788e-23	2.03182153694037	0.531	0.238	1.76792275275177e-18	HAS1 High Fibroblasts	ANKRD17
5.44002007528649e-23	2.64859032447887	0.642	0.35	1.83296036416703e-18	HAS1 High Fibroblasts	KRAS
5.87849191688067e-23	0.474949983764075	0.279	0.08	1.98069906647377e-18	HAS1 High Fibroblasts	C19orf12
7.3682684715614e-23	1.46042966284676	0.419	0.163	2.4826643788079e-18	HAS1 High Fibroblasts	DLST
9.65982047853457e-23	0.990366903265228	0.609	0.306	3.25477991203744e-18	HAS1 High Fibroblasts	UBE2K
1.14283574686774e-22	0.961355491747995	0.358	0.122	3.85067076549616e-18	HAS1 High Fibroblasts	RPS6KB1
1.22914276789523e-22	0.880045504181463	0.615	0.31	4.14147364214619e-18	HAS1 High Fibroblasts	RNF10
1.23617580686022e-22	1.25323739054702	0.374	0.133	4.16517076363483e-18	HAS1 High Fibroblasts	LIX1L
1.26198483000318e-22	2.74355256179708	0.346	0.119	4.25213168621271e-18	HAS1 High Fibroblasts	FASTKD2
1.32940612018591e-22	1.4311600305254	0.397	0.145	4.4793009813544e-18	HAS1 High Fibroblasts	STK40
1.4917979049166e-22	1.64526873132207	0.257	0.071	5.02646386082598e-18	HAS1 High Fibroblasts	SLC7A1
1.61160597482515e-22	1.4980636043647	0.486	0.209	5.43014517157587e-18	HAS1 High Fibroblasts	MARCH5
1.7393308969808e-22	0.966704080243225	0.335	0.112	5.8605015242871e-18	HAS1 High Fibroblasts	RIPK1
1.91313153499085e-22	1.00469840090665	0.43	0.169	6.44610539399817e-18	HAS1 High Fibroblasts	TP53RK
1.94247714731019e-22	0.961949974851932	0.615	0.32	6.54498250014695e-18	HAS1 High Fibroblasts	SENP6
1.96983456055603e-22	1.02541507322016	0.341	0.114	6.6371605683375e-18	HAS1 High Fibroblasts	LEMD3
2.08704772406204e-22	0.457208477247186	0.291	0.086	7.03209860145465e-18	HAS1 High Fibroblasts	TMEM55A
2.25513521153848e-22	0.647044387898506	0.274	0.08	7.59845258175775e-18	HAS1 High Fibroblasts	ELK1
2.40983399103956e-22	0.517067055239117	0.257	0.071	8.11969464940869e-18	HAS1 High Fibroblasts	KAZN
2.59479747450984e-22	0.849381169522843	0.458	0.188	8.74291061061344e-18	HAS1 High Fibroblasts	IMPAD1
2.60608127914383e-22	3.3637013676769	0.704	0.421	8.78093026194722e-18	HAS1 High Fibroblasts	MRPL18
2.88510233243017e-22	0.919608513705385	0.268	0.078	9.72106379889021e-18	HAS1 High Fibroblasts	DCUN1D4
2.97145309493162e-22	0.762538960173982	0.531	0.23	1.00120140580626e-17	HAS1 High Fibroblasts	PRKRA
3.74988329437076e-22	0.733933606363156	0.402	0.153	1.26348567720528e-17	HAS1 High Fibroblasts	MGAT2
4.1472598077135e-22	1.06583554790153	0.291	0.088	1.39737771961099e-17	HAS1 High Fibroblasts	INAFM1
4.24033686858351e-22	1.03190022340929	0.453	0.184	1.42873910450053e-17	HAS1 High Fibroblasts	ZCCHC10
5.38704071996766e-22	0.604114135676691	0.324	0.105	1.8151095001859e-17	HAS1 High Fibroblasts	KIF1BP
5.76133450835653e-22	1.8400429366274	0.609	0.307	1.94122404924565e-17	HAS1 High Fibroblasts	SHOC2
8.61576511551764e-22	1.01770574947871	0.352	0.123	2.90299589802251e-17	HAS1 High Fibroblasts	MEF2D
8.86788883031336e-22	2.14214345933139	0.274	0.081	2.98794646248578e-17	HAS1 High Fibroblasts	KCNK1
1.02654886679048e-21	0.665572841849043	0.341	0.115	3.45885375176386e-17	HAS1 High Fibroblasts	RUSC1
1.03472047511589e-21	0.619127655065255	0.374	0.135	3.48638716885548e-17	HAS1 High Fibroblasts	SIGMAR1
1.2224571471687e-21	1.0568434782335	0.413	0.16	4.11894711167022e-17	HAS1 High Fibroblasts	SWI5
1.22433087740522e-21	2.97691074417429	0.603	0.3	4.12526045832915e-17	HAS1 High Fibroblasts	QKI
1.2465760861818e-21	0.278128569965402	0.52	0.241	4.20021346478096e-17	HAS1 High Fibroblasts	AK6
1.36482591335064e-21	0.662996956059493	0.268	0.079	4.59864443244364e-17	HAS1 High Fibroblasts	C12orf29
1.37490892188206e-21	0.570687285153629	0.279	0.084	4.63261812138942e-17	HAS1 High Fibroblasts	SCRN1
1.41757294662502e-21	0.905887764181685	0.402	0.156	4.77637028635834e-17	HAS1 High Fibroblasts	MPHOSPH10
1.4882419617664e-21	0.817620843127565	0.458	0.19	5.01448246597572e-17	HAS1 High Fibroblasts	VPS37A
1.61491583304341e-21	0.653196068414975	0.503	0.218	5.44129740785647e-17	HAS1 High Fibroblasts	MKLN1
1.66983885977576e-21	1.8666106519231	0.369	0.136	5.62635505412845e-17	HAS1 High Fibroblasts	SEH1L
1.68130893366756e-21	0.519591206339666	0.648	0.351	5.66500232109946e-17	HAS1 High Fibroblasts	ANAPC5
1.8030380737043e-21	1.31656259312351	0.441	0.179	6.07515648553926e-17	HAS1 High Fibroblasts	TOMM70A
1.90708032563907e-21	1.11616920431631	0.257	0.073	6.42571644920828e-17	HAS1 High Fibroblasts	SHQ1
2.38020336468949e-21	1.74289660314618	0.508	0.225	8.01985721698476e-17	HAS1 High Fibroblasts	TWF1
2.9780560279914e-21	1.57717785771457	0.581	0.285	1.00342619807142e-16	HAS1 High Fibroblasts	CCDC59
3.67390619543382e-21	0.890861730703377	0.302	0.095	1.23788595348947e-16	HAS1 High Fibroblasts	RRS1
3.81828257337326e-21	0.973431942385326	0.469	0.203	1.28653213027239e-16	HAS1 High Fibroblasts	EDEM3
4.14284323354253e-21	0.310055137824297	0.335	0.113	1.39588959910982e-16	HAS1 High Fibroblasts	TOR1B
4.25167925319184e-21	0.469765756079424	0.285	0.086	1.43256080757046e-16	HAS1 High Fibroblasts	AUTS2
4.80690853027413e-21	1.29947076405292	0.397	0.154	1.61963976019057e-16	HAS1 High Fibroblasts	NMD3
5.17071199073375e-21	1.06858653490644	0.425	0.167	1.74221969815783e-16	HAS1 High Fibroblasts	ZBTB43
6.02813583410744e-21	0.739303600316597	0.279	0.085	2.03112008794416e-16	HAS1 High Fibroblasts	TMEM185B
6.10934072871321e-21	0.564026495913307	0.704	0.427	2.05848126513263e-16	HAS1 High Fibroblasts	SERINC3
6.27971259473341e-21	3.85621358731497	0.352	0.129	2.11588636166948e-16	HAS1 High Fibroblasts	CASP3
7.84326100244269e-21	0.428080513937251	0.559	0.266	2.64270836216304e-16	HAS1 High Fibroblasts	SMARCA2
8.30129642745893e-21	1.16889619410451	0.352	0.127	2.79703881826801e-16	HAS1 High Fibroblasts	DMTF1
8.74834678968261e-21	0.316684414728729	0.419	0.174	2.94766796731566e-16	HAS1 High Fibroblasts	SERINC5
9.10775602856221e-21	0.599111475234038	0.503	0.231	3.06876731626375e-16	HAS1 High Fibroblasts	CFAP97
1.04099601774185e-20	0.731398881638254	0.464	0.201	3.50753198217939e-16	HAS1 High Fibroblasts	LMF2
1.05205994406705e-20	1.52253127887961	0.324	0.112	3.5448107755395e-16	HAS1 High Fibroblasts	FAM98A
1.05636782490733e-20	1.13196709671508	0.402	0.159	3.55932574924277e-16	HAS1 High Fibroblasts	HBS1L
1.06244541191704e-20	1.28262202328605	0.52	0.241	3.57980357091328e-16	HAS1 High Fibroblasts	SMU1
1.15372736193398e-20	0.40742540821526	0.33	0.113	3.88736897330034e-16	HAS1 High Fibroblasts	TRPS1
1.21548601641887e-20	2.28632956400679	0.62	0.319	4.09545858372175e-16	HAS1 High Fibroblasts	RNMT
1.33478780919935e-20	0.907909723971135	0.475	0.207	4.49743404431629e-16	HAS1 High Fibroblasts	PRPF38A
1.41955377067861e-20	1.40530148181713	0.531	0.252	4.7830444749245e-16	HAS1 High Fibroblasts	PCF11
1.54277120987993e-20	0.590223396752164	0.263	0.078	5.19821331456942e-16	HAS1 High Fibroblasts	CHST15
1.62475774839238e-20	1.62014704721073	0.458	0.195	5.47445875743327e-16	HAS1 High Fibroblasts	SBNO1
1.68538032637815e-20	1.05809062691782	0.453	0.19	5.67872047169854e-16	HAS1 High Fibroblasts	CDK16
1.75515051635282e-20	1.56809992477036	0.346	0.124	5.91380414979918e-16	HAS1 High Fibroblasts	TGFBR1
1.86762146839679e-20	1.31865966389245	0.536	0.248	6.29276377561615e-16	HAS1 High Fibroblasts	ZFYVE21
2.22584612166463e-20	1.38593473367127	0.514	0.245	7.4997659223368e-16	HAS1 High Fibroblasts	EXOSC4
2.24738349571154e-20	0.660731213752741	0.33	0.113	7.57233395045047e-16	HAS1 High Fibroblasts	EAF1
2.24773590281082e-20	0.813294107130876	0.402	0.158	7.57352135093077e-16	HAS1 High Fibroblasts	SEC24B
2.39013226985204e-20	1.31160740309518	0.346	0.124	8.05331167003947e-16	HAS1 High Fibroblasts	PANK3
2.43451864697741e-20	0.771253636143873	0.335	0.117	8.2028671291257e-16	HAS1 High Fibroblasts	MEMO1
2.58221516898883e-20	1.00912922533679	0.413	0.168	8.70051579039095e-16	HAS1 High Fibroblasts	SPIN1
2.79351527025597e-20	0.581161240609187	0.508	0.226	9.41247035160048e-16	HAS1 High Fibroblasts	RING1
3.27243948844631e-20	0.933668450426844	0.43	0.182	1.1026157612371e-15	HAS1 High Fibroblasts	RAB22A
3.54792906811874e-20	0.70984483515799	0.296	0.098	1.19543922021193e-15	HAS1 High Fibroblasts	ZNF830
3.55399163107337e-20	1.67290980435575	0.447	0.192	1.19748194017386e-15	HAS1 High Fibroblasts	AP1G1
3.87969575669502e-20	2.14004914760135	0.559	0.287	1.30722468826082e-15	HAS1 High Fibroblasts	ELF2
4.25955006368343e-20	0.806907014126904	0.458	0.195	1.43521279845749e-15	HAS1 High Fibroblasts	C16orf72
4.44140477738647e-20	0.572992857444491	0.469	0.211	1.4964869256926e-15	HAS1 High Fibroblasts	CRK
4.63107892184766e-20	0.812956538389027	0.458	0.198	1.56039573192735e-15	HAS1 High Fibroblasts	EIF3B
4.93257730081802e-20	0.906766706539262	0.352	0.128	1.66198259573762e-15	HAS1 High Fibroblasts	TMEM214
6.25394104257352e-20	0.90138578484306	0.559	0.272	2.10720289488472e-15	HAS1 High Fibroblasts	SZRD1
6.45654630107451e-20	0.864845413117774	0.274	0.084	2.17546871068404e-15	HAS1 High Fibroblasts	TNS2
6.93711239623121e-20	0.542459406239664	0.274	0.084	2.33739065078615e-15	HAS1 High Fibroblasts	CRAT
9.40590172001868e-20	0.699854455124076	0.615	0.326	3.1692245255431e-15	HAS1 High Fibroblasts	USO1
9.49370078025846e-20	0.888099503000704	0.33	0.117	3.19880754090029e-15	HAS1 High Fibroblasts	TAF2
9.69539951221436e-20	2.35898984412066	0.436	0.184	3.26676791164551e-15	HAS1 High Fibroblasts	NDUFAF2
9.71535533731378e-20	0.686936817478662	0.447	0.19	3.2734918273545e-15	HAS1 High Fibroblasts	YIPF2
1.03830183129107e-19	0.853657911526159	0.385	0.149	3.49845419035215e-15	HAS1 High Fibroblasts	DCP1A
1.18468149929768e-19	0.542576805126536	0.62	0.339	3.99166584373359e-15	HAS1 High Fibroblasts	YTHDC1
1.32756506669303e-19	0.959719176440758	0.307	0.106	4.47309773571549e-15	HAS1 High Fibroblasts	MDN1
1.37951608773888e-19	1.16343113227605	0.458	0.203	4.64814150602737e-15	HAS1 High Fibroblasts	DCAF6
1.59530104576914e-19	1.32796282503652	0.285	0.094	5.37520734361454e-15	HAS1 High Fibroblasts	TIAM1
1.7812017285026e-19	1.19219277237495	0.291	0.097	6.00158110401667e-15	HAS1 High Fibroblasts	PHF23
1.84969837382082e-19	1.14091890050633	0.436	0.183	6.23237370075185e-15	HAS1 High Fibroblasts	TFDP2
1.8758776544898e-19	0.557466305903662	0.737	0.466	6.32058216903793e-15	HAS1 High Fibroblasts	ATRX
1.91585587479649e-19	0.684750968550857	0.48	0.218	6.45528478453928e-15	HAS1 High Fibroblasts	C1orf52
2.10590402081167e-19	1.59232735696699	0.542	0.269	7.09563300772283e-15	HAS1 High Fibroblasts	FYTTD1
2.29199858162491e-19	0.769330688061897	0.43	0.181	7.72266002092696e-15	HAS1 High Fibroblasts	UBA6
2.39097078606419e-19	0.809096919868453	0.441	0.191	8.05613696656467e-15	HAS1 High Fibroblasts	TARS
2.67704471595056e-19	1.02632955856061	0.503	0.238	9.0200344659238e-15	HAS1 High Fibroblasts	U2AF2
3.26828529084996e-19	5.14171445825815	0.341	0.128	1.10121604589898e-14	HAS1 High Fibroblasts	LRIF1
3.31431526684167e-19	2.32875964359593	0.514	0.252	1.11672538600963e-14	HAS1 High Fibroblasts	MIA3
3.39384462471784e-19	0.555580905463185	0.302	0.101	1.14352200785243e-14	HAS1 High Fibroblasts	CHERP
3.73219825834892e-19	1.09871002949929	0.346	0.132	1.25752688116808e-14	HAS1 High Fibroblasts	PIP5K1A
4.49828110599847e-19	0.898928433189274	0.313	0.109	1.51565083585512e-14	HAS1 High Fibroblasts	AAR2
5.24207358982252e-19	0.466390158483995	0.497	0.225	1.7662642753548e-14	HAS1 High Fibroblasts	FIP1L1
5.37118790449376e-19	0.662680353439784	0.257	0.08	1.80976805254013e-14	HAS1 High Fibroblasts	MAP7D3
5.4631526405028e-19	0.296143207372219	0.324	0.115	1.84075465069101e-14	HAS1 High Fibroblasts	RELT
5.69802380760346e-19	0.677174434166449	0.302	0.104	1.91989214173391e-14	HAS1 High Fibroblasts	WDR5
