WBGeneID,WormbaseID,CelGeneID,Celegans_Symbol,Celegans_Tag,Human_Symbol,Human_Gene_ID,Identity,Evalue,Bits,Method,Publication
WBGene00001552,WBGene00001552,179887,gcy-32,C06B3.8,GUCY1B2,2974,34.202,1.37E-110,347,OnlyCelToHuman2,
WBGene00001553,WBGene00001553,179644,gcy-33,F57F5.2,GUCY1B1,2983,617,0,224,OnlyCelToHuman,
WBGene00001554,WBGene00001554,191656,gcy-34,M04G12.3,GUCY1B1,2983,606,0,354,OnlyCelToHuman,
WBGene00001555,WBGene00001555,173202,gcy-35,T04D3.4,GUCY1B2,2974,38.632,0,417,RBH,
WBGene00001556,WBGene00001556,191657,gcy-36,C46E1.2,GUCY1B2,2974,36.111,1.23E-126,388,OnlyCelToHuman2,
WBGene00001557,WBGene00001557,191658,gcy-37,C54E4.3,GUCY1B1,2983,565,0,291,OnlyCelToHuman,
WBGene00001558,WBGene00001558,178402,gdi-1,Y57G11C.10,GDI1,2664,64,0,602,NotRBH-HCOPandCelEqual,
WBGene00001558,WBGene00001558,178402,gdi-1,Y57G11C.10,GDI2,2665,64.877,0,607,RBH,
WBGene00001559,WBGene00001559,175436,gei-1,F45H7.2,STARD8,9754,33.271,0,291,NotRBH-HCOPandCelEqual,
WBGene00001559,WBGene00001559,175436,gei-1,F45H7.2,DLC1,10395,36.106,0,312,NotRBH-HCOPandCelEqual,
WBGene00001559,WBGene00001559,175436,gei-1,F45H7.2,STARD13,90627,36.765,0,328,RBH,
WBGene00001560,WBGene00001560,184597,gei-3,T22H6.6,CIC,23152,68.889,3.11E-37,153,OnlyCelToHuman2,
WBGene00001565,WBGene00001565,176145,gei-8,C14B9.6,NCOR1,9611,26.316,0,74.7,RBH,
WBGene00001566,WBGene00001566,177654,acdh-13,C28C12.9,ACAD9,28976,619,0,157,OnlyCelToHuman,
WBGene00001568,WBGene00001568,172711,snpc-4,F32H2.1,SNAPC4,6621,29.032,0,182,RBH,
WBGene00001574,WBGene00001574,172733,gei-17,W10D5.3,PIAS1,8554,36.39,0,196,RBH,
WBGene00001574,WBGene00001574,172733,gei-17,W10D5.3,PIAS2,9063,34.111,0,178,NotRBH-HCOPandCelEqual,
WBGene00001574,WBGene00001574,172733,gei-17,W10D5.3,PIAS3,10401,33.623,0,181,NotRBH-HCOPandCelEqual,
WBGene00001574,WBGene00001574,172733,gei-17,W10D5.3,PIAS4,51588,32.153,0,181,NotRBH-HCOPandCelEqual,
WBGene00001577,WBGene00001577,178108,gem-4,T12A7.1,CPNE5,57699,44.237,7.06E-149,442,OnlyCelToHuman2,
WBGene00001578,WBGene00001578,178633,ges-1,R12A1.4,CES4A,283848,553,0,202,OnlyCelToHuman,
WBGene00001579,WBGene00001579,176885,gex-2,F56A11.1,CYFIP1,23191,51.383,0,1335,RBH,
WBGene00001579,WBGene00001579,176885,gex-2,F56A11.1,CYFIP2,26999,50.503,0,1324,NotRBH-HCOPandCelEqual,
WBGene00001580,WBGene00001580,178191,gex-3,F28D1.10,NCKAP1L,3071,35.906,0,735,NotRBH-HCOPandCelEqual,
WBGene00001580,WBGene00001580,178191,gex-3,F28D1.10,NCKAP1,10787,40.682,0,890,RBH,
WBGene00001582,WBGene00001582,172825,gfi-2,K02A11.1,PPP1R16B,26051,45.886,0,268,RBH,
WBGene00001582,WBGene00001582,172825,gfi-2,K02A11.1,PPP1R16A,84988,41.979,0,267,NotRBH-HCOPandCelEqual,
WBGene00001585,WBGene00001585,187434,gfl-1,M04B2.3,YEATS4,8089,49.268,0,205,RBH,
WBGene00001586,WBGene00001586,191636,ggr-1,C09G5.1/C09G5.9,GLRA3,8001,35.991,2.96E-87,274,OnlyCelToHuman2,
WBGene00001587,WBGene00001587,191637,ggr-2,C45B2.4,GLRA1,2741,341,0,249,OnlyCelToHuman,
WBGene00001588,WBGene00001588,191638,ggr-3,F09C12.1,GLRA3,8001,30.402,6.21E-61,205,OnlyCelToHuman2,
WBGene00001590,WBGene00001590,183473,,C45G3.3,LIPT1,51601,39.863,0,179,RBH,
WBGene00001591,WBGene00001591,180086,glc-1,F11A5.10,GLRA3,8001,38.861,1.17E-94,293,OnlyCelToHuman2,
WBGene00001592,WBGene00001592,172103,glc-2,F25F8.2,GLRA3,8001,38.679,3.32E-92,286,OnlyCelToHuman2,
WBGene00001593,WBGene00001593,178930,glc-3,ZC317.3,GLRA3,8001,36.91,8.35E-96,296,OnlyCelToHuman2,
WBGene00001594,WBGene00001594,182971,glc-4,C27H5.8,GLRA3,8001,32.863,1.65E-73,239,OnlyCelToHuman2,
WBGene00001595,WBGene00001595,172532,gld-1,T23G11.3,QKI,9444,52.72,1.55E-77,245,OnlyCelToHuman2,
WBGene00001596,WBGene00001596,172338,gld-2,ZC308.1,TENT2,167153,33.679,0,206,RBH,
WBGene00001598,WBGene00001598,172414,glh-1,T21G5.3,DDX4,54514,679,0,387,OnlyCelToHuman,
WBGene00001599,WBGene00001599,172361,glh-2,C55B7.1,DDX4,54514,723,0,390,OnlyCelToHuman,
WBGene00001600,WBGene00001600,172245,glh-3,B0414.6,DDX4,54514,681,0,372,OnlyCelToHuman,
WBGene00001601,WBGene00001601,171941,glh-4,T12F5.3,DDX4,54514,675,0,282,OnlyCelToHuman,
WBGene00001602,WBGene00001602,180875,gln-1,C45B2.5,GLUL,2752,59.312,9.97E-165,466,OnlyCelToHuman2,
WBGene00001603,WBGene00001603,176407,gln-2,K03H1.1,GLUL,2752,57.55,2.09E-152,434,OnlyCelToHuman2,
WBGene00001604,WBGene00001604,178452,gln-3,Y105C5B.28,GLUL,2752,64.773,0,506,RBH,
WBGene00001606,WBGene00001606,178505,gln-5,F26D10.10,GLUL,2752,58.939,7.99E-159,450,OnlyCelToHuman2,
WBGene00001607,WBGene00001607,177808,gln-6,C28D4.3,GLUL,2752,56.863,4.82E-155,440,OnlyCelToHuman2,
WBGene00001609,WBGene00001609,176286,glp-1,F02A9.6,NOTCH2,4853,26.346,1.79E-88,317,OnlyCelToHuman2,
WBGene00001612,WBGene00001612,176204,glr-1,C06E1.4,GRIA1,2890,38.417,0,551,RBH,
WBGene00001612,WBGene00001612,176204,glr-1,C06E1.4,GRIA2,2891,39.227,0,548,NotRBH-HCOPandCelEqual,
WBGene00001612,WBGene00001612,176204,glr-1,C06E1.4,GRIA3,2892,38.542,0,546,NotRBH-HCOPandCelEqual,
WBGene00001612,WBGene00001612,176204,glr-1,C06E1.4,GRIA4,2893,38.152,0,548,NotRBH-HCOPandCelEqual,
WBGene00001613,WBGene00001613,175999,glr-2,B0280.12/K04G7.2,GRIA2,2891,37.654,1.07E-161,497,OnlyCelToHuman2,
WBGene00001614,WBGene00001614,172449,glr-3,K10D3.1,GRIK3,2899,36.985,0,487,RBH,
WBGene00001614,WBGene00001614,172449,glr-3,K10D3.1,GRIK5,2901,35.567,0,461,NotRBH-HCOPandCelEqual,
WBGene00001615,WBGene00001615,174258,glr-4,C06A8.9,GRIK2,2898,34.407,1.20E-152,473,OnlyCelToHuman2,
WBGene00001616,WBGene00001616,179251,glr-5,ZC196.7,GRIK2,2898,32.737,0,486,RBH,
WBGene00001617,WBGene00001617,180955,glr-6,F41B4.4,GRIK2,2898,29.529,4.42E-108,353,OnlyCelToHuman2,
WBGene00001618,WBGene00001618,180547,glr-7,C43H6.9,GRIK3,2899,37.052,3.21E-90,305,OnlyCelToHuman2,
WBGene00001619,WBGene00001619,180924,glr-8,F22A3.3,GRIA4,2893,24.565,1.02E-28,120,OnlyCelToHuman2,
WBGene00001620,WBGene00001620,180641,glt-1,C12D12.2,SLC1A2,6506,59.118,0,579,RBH,
WBGene00001621,WBGene00001621,177882,glt-3,K08F4.4,SLC1A2,6506,51.245,9.42E-158,461,OnlyCelToHuman2,
WBGene00001622,WBGene00001622,188744,glt-4,T22E5.2,SLC1A6,6511,528,0,409,OnlyCelToHuman,
WBGene00001623,WBGene00001623,174530,glt-5,Y53C12A.2,SLC1A2,6506,49.109,1.44E-159,464,OnlyCelToHuman2,
WBGene00001624,WBGene00001624,187623,glt-6,R05G6.6,SLC1A2,6506,45.6,4.48E-151,444,OnlyCelToHuman2,
WBGene00001625,WBGene00001625,176880,glt-7,W03G1.1,SLC1A2,6506,38.272,3.93E-115,352,OnlyCelToHuman2,
WBGene00001626,WBGene00001626,174679,gly-1,F44F4.6,GCNT1,2650,25.285,1.34E-37,142,OnlyCelToHuman2,
WBGene00001627,WBGene00001627,172360,gly-2,C55B7.2,MGAT5,4249,35.925,0,385,RBH,
WBGene00001627,WBGene00001627,172360,gly-2,C55B7.2,MGAT5B,146664,33.333,0,345,NotRBH-HCOPandCelEqual,
WBGene00001628,WBGene00001628,176112,gly-3,ZK688.8,GALNT1,2589,47.697,0,581,RBH,
WBGene00001628,WBGene00001628,176112,gly-3,ZK688.8,GALNT13,114805,47.595,0,575,NotRBH-HCOPandCelEqual,
WBGene00001629,WBGene00001629,180302,gly-4,Y116F11B.12,GALNT2,2590,55.43,0,513,RBH,
WBGene00001629,WBGene00001629,180302,gly-4,Y116F11B.12,GALNT16,57452,47.4,0,438,NotRBH-HCOPandCelEqual,
WBGene00001629,WBGene00001629,180302,gly-4,Y116F11B.12,GALNT14,79623,48.559,0,456,NotRBH-HCOPandCelEqual,
WBGene00001630,WBGene00001630,176736,gly-5,Y39E4B.12,GALNT3,2591,45.769,0,429,NotRBH-HCOPandCelEqual,
WBGene00001630,WBGene00001630,176736,gly-5,Y39E4B.12,GALNT6,11226,44.944,0,427,NotRBH-HCOPandCelEqual,
WBGene00001630,WBGene00001630,176736,gly-5,Y39E4B.12,GALNT12,79695,46.704,0,440,NotRBH-HCOPandCelEqual,
WBGene00001630,WBGene00001630,176736,gly-5,Y39E4B.12,GALNT15,117248,37.86,0,325,NotRBH-HCOPandCelEqual,
WBGene00001631,WBGene00001631,175558,gly-6,H38K22.5,GALNT1,2589,45.387,1.01E-161,474,OnlyCelToHuman2,
WBGene00001632,WBGene00001632,178661,gly-7,Y46H3A.6,GALNT7,51809,45.794,0,464,RBH,
WBGene00001633,WBGene00001633,176595,gly-8,Y66A7A.6,GALNT11,63917,42.017,1.56E-101,314,OnlyCelToHuman2,
WBGene00001635,WBGene00001635,178343,gly-10,Y45F10D.3,GALNT10,55568,49.362,0,530,RBH,
WBGene00001635,WBGene00001635,178343,gly-10,Y45F10D.3,GALNTL6,442117,46.25,0,505,NotRBH-HCOPandCelEqual,
WBGene00001636,WBGene00001636,176647,gly-11,Y75B8A.9,GALNT11,63917,45.808,0,430,RBH,
WBGene00001637,WBGene00001637,181005,gly-12,F48E3.1,MGAT1,4245,36.517,2.30E-65,219,OnlyCelToHuman2,
WBGene00001638,WBGene00001638,181160,gly-13,B0416.6,MGAT1,4245,44.286,0,328,RBH,
WBGene00001639,WBGene00001639,175453,gly-14,M01F1.1,MGAT1,4245,41.162,4.91E-102,310,OnlyCelToHuman2,
WBGene00001640,WBGene00001640,173114,gly-15,C54C8.11,GCNT1,2650,28.571,4.93E-39,145,OnlyCelToHuman2,
WBGene00001641,WBGene00001641,173109,gly-16,T15D6.2,GCNT1,2650,30.334,0,157,RBH,
WBGene00001642,WBGene00001642,173108,gly-17,T15D6.3,GCNT1,2650,29.919,5.38E-43,155,OnlyCelToHuman2,
WBGene00001643,WBGene00001643,172446,gly-18,F22D6.11,GCNT3,9245,25.401,0,135,RBH,
WBGene00001644,WBGene00001644,172447,gly-19,F22D6.12,GCNT3,9245,24.939,4.43E-32,126,OnlyCelToHuman2,
WBGene00001645,WBGene00001645,179562,gly-20,C03E10.4,MGAT2,4247,35.099,0,309,RBH,
WBGene00001646,WBGene00001646,179437,gna-1,B0024.12,GNPNAT1,64841,41.975,0,135,RBH,
WBGene00001647,WBGene00001647,172533,gna-2,T23G11.2,GNPNAT1,64841,38.983,2.54E-30,113,OnlyCelToHuman2,
WBGene00001648,WBGene00001648,172505,goa-1,C26C6.2,GNAO1,2775,82.203,0,626,RBH,
WBGene00001650,WBGene00001650,177850,gon-1,F25H8.3,ADAMTS4,9507,37.775,0,475,NotRBH-HCOPandCelEqual,
WBGene00001650,WBGene00001650,177850,gon-1,F25H8.3,ADAMTS1,9510,42.449,0,563,NotRBH-HCOPandCelEqual,
WBGene00001650,WBGene00001650,177850,gon-1,F25H8.3,ADAMTS8,11095,35.995,0,514,NotRBH-HCOPandCelEqual,
WBGene00001650,WBGene00001650,177850,gon-1,F25H8.3,ADAMTS5,11096,34.799,0,456,NotRBH-HCOPandCelEqual,
WBGene00001650,WBGene00001650,177850,gon-1,F25H8.3,ADAMTS9,56999,34.501,0,1088,RBH,
WBGene00001650,WBGene00001650,177850,gon-1,F25H8.3,ADAMTS20,80070,34.412,0,898,NotRBH-HCOPandCelEqual,
WBGene00001650,WBGene00001650,177850,gon-1,F25H8.3,ADAMTS15,170689,40.3,0,560,NotRBH-HCOPandCelEqual,
WBGene00001651,WBGene00001651,172646,gon-2,T01H8.5,TRPM7,54822,802,0,654,OnlyCelToHuman,
WBGene00001653,WBGene00001653,177899,gon-4,K04D7.5,GON4L,54856,30,0.000000619,54.3,RBH,
WBGene00001653,WBGene00001653,177899,gon-4,K04D7.5,YY1AP1,55249,30.769,0.00000197,50.8,NotRBH-HCOPandCelEqual,
WBGene00001660,WBGene00001660,175721,gop-1,C34E10.3,CLEC16A,23274,49.057,0,263,RBH,
WBGene00001661,WBGene00001661,175722,gop-2,C34E10.2,GPN1,11321,62.891,0,358,RBH,
WBGene00001662,WBGene00001662,175723,gop-3,C34E10.1,SAMM50,25813,33.1,0,219,RBH,
WBGene00001663,WBGene00001663,179546,gpa-1,T19C4.6,GNAO1,2775,47.339,3.34E-118,345,OnlyCelToHuman2,
WBGene00001664,WBGene00001664,179219,gpa-2,F38E1.5,GNAO1,2775,45.658,3.85E-112,330,OnlyCelToHuman2,
WBGene00001665,WBGene00001665,179319,gpa-3,E02C12.5,GNAO1,2775,53.107,3.24E-142,406,OnlyCelToHuman2,
WBGene00001666,WBGene00001666,176865,gpa-4,T07A9.7,GNAI3,2773,354,0,467,OnlyCelToHuman,
WBGene00001667,WBGene00001667,180527,gpa-5,F53B1.7,GNAZ,2781,348,0,192,OnlyCelToHuman,
WBGene00001668,WBGene00001668,181442,gpa-6,F48C11.1,GNAO1,2775,40.169,2.34E-87,267,OnlyCelToHuman2,
WBGene00001669,WBGene00001669,177931,gpa-7,R10H10.5,GNAO1,2775,56.374,1.03E-146,418,OnlyCelToHuman2,
WBGene00001670,WBGene00001670,179731,gpa-8,F56H9.3,GNAT2,2780,353,0,289,OnlyCelToHuman,
WBGene00001671,WBGene00001671,191659,gpa-9,F56H9.4,GNAI2,2771,354,0,243,OnlyCelToHuman,
WBGene00001672,WBGene00001672,179075,gpa-10,C55H1.2,GNAT3,346562,353,0,248,OnlyCelToHuman,
WBGene00001673,WBGene00001673,173759,gpa-11,C16A11.1,GNAT3,346562,353,0,266,OnlyCelToHuman,
WBGene00001674,WBGene00001674,181157,gpa-12,F18G5.3,GNA12,2768,51.884,0,364,RBH,
WBGene00001674,WBGene00001674,181157,gpa-12,F18G5.3,GNA13,10672,48.87,0,358,NotRBH-HCOPandCelEqual,
WBGene00001675,WBGene00001675,179746,gpa-13,F18E2.5,GNAI2,2771,331,0,213,OnlyCelToHuman,
WBGene00001676,WBGene00001676,172269,gpa-14,B0207.3,GNAT2,2780,353,0,213,OnlyCelToHuman,
WBGene00001677,WBGene00001677,172645,gpa-15,M04C7.1,GNAO1,2775,45.352,9.82E-112,329,OnlyCelToHuman2,
WBGene00001678,WBGene00001678,171675,gpa-16,Y95B8A.5,GNAI1,2770,354,0,499,OnlyCelToHuman,
WBGene00001679,WBGene00001679,174803,gpb-1,F13D12.7,GNB1,2782,85.882,0,627,NotRBH-HCOPandCelEqual,
WBGene00001679,WBGene00001679,174803,gpb-1,F13D12.7,GNB2,2783,85.294,0,622,RBH,
WBGene00001679,WBGene00001679,174803,gpb-1,F13D12.7,GNB3,2784,81.471,0,593,NotRBH-HCOPandCelEqual,
WBGene00001679,WBGene00001679,174803,gpb-1,F13D12.7,GNB4,59345,84.706,0,619,NotRBH-HCOPandCelEqual,
WBGene00001680,WBGene00001680,172483,gpb-2,F52A8.2,GNB5,10681,64.928,0,488,RBH,
WBGene00001681,WBGene00001681,181424,gpc-1,K02A4.2,GNG7,2788,43.636,0,53.1,RBH,
WBGene00001681,WBGene00001681,181424,gpc-1,K02A4.2,GNG10,2790,41.818,0.000000000144,50.4,NotRBH-HCOPandCelEqual,
WBGene00001681,WBGene00001681,181424,gpc-1,K02A4.2,GNG12,55970,39.655,0,52,NotRBH-HCOPandCelEqual,
WBGene00001683,WBGene00001683,174603,gpd-1,T09F3.3,GAPDH,2597,72.941,0,513,OnlyCelToHuman2,
WBGene00001684,WBGene00001684,3565504,gpd-2,K10B3.8,GAPDH,2597,75,0,528,OnlyCelToHuman2,
WBGene00001685,WBGene00001685,180601,gpd-3,K10B3.7,GAPDH,2597,75,0,528,RBH,
WBGene00001686,WBGene00001686,174578,gpd-4,F33H1.2,GAPDH,2597,72.941,0,511,OnlyCelToHuman2,
WBGene00001687,WBGene00001687,181658,gpn-1,F59D12.4,GPC4,2239,25,0,150,NotRBH-HCOPandCelEqual,
WBGene00001687,WBGene00001687,181658,gpn-1,F59D12.4,GPC1,2817,22.169,0,124,NotRBH-HCOPandCelEqual,
WBGene00001687,WBGene00001687,181658,gpn-1,F59D12.4,GPC6,10082,24.598,0,150,RBH,
WBGene00001687,WBGene00001687,181658,gpn-1,F59D12.4,GPC2,221914,23.864,0,121,NotRBH-HCOPandCelEqual,
WBGene00001690,WBGene00001690,181300,grd-1,R08B4.1,DHH,50846,26.108,1.89E-15,79.7,OnlyCelToHuman2,
WBGene00001691,WBGene00001691,180349,grd-2,F46B3.5,DHH,50846,28,0,84,RBH,
WBGene00001700,WBGene00001700,186880,grd-11,K02E2.2,DHH,50846,26.977,5.63E-15,77.8,OnlyCelToHuman2,
WBGene00001707,WBGene00001707,190048,grh-1,Y48G8AR.1,GRHL1,29841,41.425,0,268,RBH,
WBGene00001707,WBGene00001707,190048,grh-1,Y48G8AR.1,GRHL3,57822,37.356,0,217,NotRBH-HCOPandCelEqual,
WBGene00001707,WBGene00001707,190048,grh-1,Y48G8AR.1,GRHL2,79977,40.921,0,266,NotRBH-HCOPandCelEqual,
WBGene00001708,WBGene00001708,181212,grk-1,F19C6.1,GRK4,2868,52.246,0,553,NotRBH-HCOPandCelEqual,
WBGene00001708,WBGene00001708,181212,grk-1,F19C6.1,GRK5,2869,54.262,0,560,NotRBH-HCOPandCelEqual,
WBGene00001708,WBGene00001708,181212,grk-1,F19C6.1,GRK6,2870,55.167,0,581,RBH,
WBGene00001708,WBGene00001708,181212,grk-1,F19C6.1,GRK1,6011,43.409,0,425,NotRBH-HCOPandCelEqual,
WBGene00001708,WBGene00001708,181212,grk-1,F19C6.1,GRK7,131890,43.525,0,426,NotRBH-HCOPandCelEqual,
WBGene00001709,WBGene00001709,175223,grk-2,W02B3.2,GRK2,156,65.97,0,928,RBH,
WBGene00001709,WBGene00001709,175223,grk-2,W02B3.2,GRK3,157,66.816,0,927,NotRBH-HCOPandCelEqual,
WBGene00001740,WBGene00001740,175725,gro-1,ZC395.6,TRIT1,54802,33.907,0,207,RBH,
WBGene00001743,WBGene00001743,176140,grp-1,K06H7.4,CYTH3,9265,42.703,0,301,RBH,
WBGene00001743,WBGene00001743,176140,grp-1,K06H7.4,CYTH2,9266,41.351,0,296,NotRBH-HCOPandCelEqual,
WBGene00001743,WBGene00001743,176140,grp-1,K06H7.4,CYTH1,9267,41.085,0,298,NotRBH-HCOPandCelEqual,
WBGene00001743,WBGene00001743,176140,grp-1,K06H7.4,CYTH4,27128,38.649,0,283,NotRBH-HCOPandCelEqual,
WBGene00001743,WBGene00001743,176140,grp-1,K06H7.4,M0QZ92,-,34.021,0,64.7,NotRBH-HCOPandCelEqual,
WBGene00001744,WBGene00001744,175703,gars-1,T10F2.1,GARS,2617,57.675,0,832,RBH,
WBGene00001745,WBGene00001745,171687,gsa-1,R06A10.2,GNAS,2778,65.354,0,538,RBH,
WBGene00001746,WBGene00001746,173149,gsk-3,Y18D10A.5,GSK3A,2931,76.22,0,529,NotRBH-HCOPandCelEqual,
WBGene00001746,WBGene00001746,173149,gsk-3,Y18D10A.5,GSK3B,2932,77.508,0,543,RBH,
WBGene00001746,WBGene00001746,173149,gsk-3,Y18D10A.5,M0QYV0,-,74.375,0,246,NotRBH-HCOPandCelEqual,
WBGene00001747,WBGene00001747,179486,gsp-1,F29F11.6,PPP1CB,5500,92.675,0,615,RBH,
WBGene00001748,WBGene00001748,3564807,gsp-2,F56C9.1,PPP1CA,5499,90.52,0,617,RBH,
WBGene00001748,WBGene00001748,3564807,gsp-2,F56C9.1,PPP1CC,5501,89.634,0,612,NotRBH-HCOPandCelEqual,
WBGene00001749,WBGene00001749,176281,gst-1,R107.7,GSTP1,2950,39.806,0,169,RBH,
WBGene00001750,WBGene00001750,177884,gst-2,K08F4.6,HPGDS,27306,30.288,4.37E-27,101,OnlyCelToHuman2,
WBGene00001751,WBGene00001751,177883,gst-3,K08F4.11,HPGDS,27306,34.597,7.06E-38,129,OnlyCelToHuman2,
WBGene00001752,WBGene00001752,177886,gst-4,K08F4.7,HPGDS,27306,34.615,4.25E-36,125,OnlyCelToHuman2,
WBGene00001753,WBGene00001753,187537,gst-5,R03D7.6,HPGDS,27306,36.792,9.20E-37,127,OnlyCelToHuman2,
WBGene00001754,WBGene00001754,173841,gst-6,F11G11.3,HPGDS,27306,34.634,2.36E-33,118,OnlyCelToHuman2,
WBGene00001755,WBGene00001755,173842,gst-7,F11G11.2,HPGDS,27306,33.333,1.60E-33,118,OnlyCelToHuman2,
WBGene00001756,WBGene00001756,184364,gst-8,F11G11.1,HPGDS,27306,32.692,1.92E-34,120,OnlyCelToHuman2,
WBGene00001757,WBGene00001757,187615,gst-9,R05F9.5,HPGDS,27306,34.804,1.27E-38,131,OnlyCelToHuman2,
WBGene00001758,WBGene00001758,178725,gst-10,Y45G12C.2,GSTP1,2950,36.318,1.32E-35,124,OnlyCelToHuman2,
WBGene00001759,WBGene00001759,187817,gst-11,R11G1.3,HPGDS,27306,37.745,0,141,RBH,
WBGene00001760,WBGene00001760,185408,gst-12,F37B1.2,HPGDS,27306,33.014,1.92E-31,113,OnlyCelToHuman2,
WBGene00001761,WBGene00001761,188915,gst-13,T26C5.1,HPGDS,27306,34.615,1.67E-30,110,OnlyCelToHuman2,
WBGene00001762,WBGene00001762,185409,gst-14,F37B1.3,HPGDS,27306,34.272,2.02E-29,108,OnlyCelToHuman2,
WBGene00001763,WBGene00001763,185410,gst-15,F37B1.4,HPGDS,27306,32.558,2.23E-26,100,OnlyCelToHuman2,
WBGene00001764,WBGene00001764,175009,gst-16,F37B1.5,HPGDS,27306,33.019,7.65E-30,108,OnlyCelToHuman2,
WBGene00001766,WBGene00001766,185412,gst-18,F37B1.7,HPGDS,27306,31.579,6.51E-23,90.9,OnlyCelToHuman2,
WBGene00001767,WBGene00001767,175010,gst-19,F37B1.8,HPGDS,27306,33.663,3.78E-31,112,OnlyCelToHuman2,
WBGene00001768,WBGene00001768,175008,gst-20,Y48E1B.10,HPGDS,27306,34.783,3.02E-30,110,OnlyCelToHuman2,
WBGene00001769,WBGene00001769,191412,gst-21,ZK697.6,HPGDS,27306,28.241,1.00E-20,85.9,OnlyCelToHuman2,
WBGene00001770,WBGene00001770,180088,gst-22,F21H7.1,HPGDS,27306,30.876,1.25E-20,85.5,OnlyCelToHuman2,
WBGene00001771,WBGene00001771,189017,gst-23,T28A11.11,GSTP1,2950,39.32,8.73E-52,166,OnlyCelToHuman2,
WBGene00001772,WBGene00001772,185407,gst-24,F37B1.1,HPGDS,27306,35.545,1.83E-32,115,OnlyCelToHuman2,
WBGene00001773,WBGene00001773,24104550,gst-25,F37F2.3,GSTP1,2950,35.784,1.23E-42,142,OnlyCelToHuman2,
WBGene00001774,WBGene00001774,190223,gst-26,Y53F4B.29,HPGDS,27306,36.792,6.35E-39,132,OnlyCelToHuman2,
WBGene00001775,WBGene00001775,175166,gst-27,Y53F4B.30,HPGDS,27306,37.5,8.29E-38,129,OnlyCelToHuman2,
WBGene00001776,WBGene00001776,190224,gst-28,Y53F4B.31,HPGDS,27306,38.462,2.77E-40,135,OnlyCelToHuman2,
WBGene00001777,WBGene00001777,190225,gst-29,Y53F4B.32,HPGDS,27306,37.198,1.25E-35,124,OnlyCelToHuman2,
WBGene00001778,WBGene00001778,191347,gst-30,ZK546.11,HPGDS,27306,36.449,2.18E-37,128,OnlyCelToHuman2,
WBGene00001779,WBGene00001779,190228,gst-31,Y53F4B.35,HPGDS,27306,35.714,4.93E-34,120,OnlyCelToHuman2,
WBGene00001780,WBGene00001780,190230,gst-32,Y53F4B.37,HPGDS,27306,36.842,1.72E-33,118,OnlyCelToHuman2,
WBGene00001781,WBGene00001781,178771,gst-33,C02A12.1,HPGDS,27306,28.638,1.20E-23,93.2,OnlyCelToHuman2,
WBGene00001782,WBGene00001782,260015,gst-34,Y1H11.1,HPGDS,27306,30.137,1.84E-23,92.8,OnlyCelToHuman2,
WBGene00001783,WBGene00001783,259481,gst-35,Y1H11.2,HPGDS,27306,31.336,3.35E-27,102,OnlyCelToHuman2,
WBGene00001784,WBGene00001784,187645,gst-36,R07B1.4,HPGDS,27306,31.25,4.30E-32,115,OnlyCelToHuman2,
WBGene00001785,WBGene00001785,189575,gst-37,Y32G9A.1,HPGDS,27306,38.942,7.25E-40,135,OnlyCelToHuman2,
WBGene00001786,WBGene00001786,185299,gst-38,F35E8.8,HPGDS,27306,33.333,2.09E-30,110,OnlyCelToHuman2,
WBGene00001787,WBGene00001787,190226,gst-39,Y53F4B.33,HPGDS,27306,37.143,1.78E-37,129,OnlyCelToHuman2,
WBGene00001788,WBGene00001788,176900,gst-40,F56B3.10,HPGDS,27306,32.039,4.08E-25,97.1,OnlyCelToHuman2,
WBGene00001789,WBGene00001789,179127,gst-41,R13D7.7,GSTP1,2950,34.483,1.49E-33,119,OnlyCelToHuman2,
WBGene00001790,WBGene00001790,183911,gst-42,D1053.1,GSTZ1,2954,49.767,0,203,RBH,
WBGene00001791,WBGene00001791,190586,gst-43,Y71F9AL.5,GSTZ1,2954,46.009,5.88E-63,194,OnlyCelToHuman2,
WBGene00001792,WBGene00001792,184405,gst-44,F13A7.10,GSTO1,9446,38.824,0,150,RBH,
WBGene00001793,WBGene00001793,174924,gsy-1,Y46G5A.31,GYS1,2997,54.037,0,739,RBH,
WBGene00001793,WBGene00001793,174924,gsy-1,Y46G5A.31,GYS2,2998,53.966,0,724,NotRBH-HCOPandCelEqual,
WBGene00001794,WBGene00001794,177897,gta-1,K04D7.3,ABAT,18,47.797,0,488,RBH,
WBGene00001795,WBGene00001795,178031,gtl-1,C05C12.3,TRPM3,80036,38.177,6.31E-177,579,OnlyCelToHuman2,
WBGene00001796,WBGene00001796,178036,gtl-2,F54D1.5,TRPM3,80036,36.16,0,772,RBH,
WBGene00001808,WBGene00001808,179833,gut-2,T10G3.6,LSM2,57819,84.043,0,171,RBH,
WBGene00001811,WBGene00001811,178522,haf-1,C30H6.6,ABCB10,23456,40.275,6.20E-143,434,OnlyCelToHuman2,
WBGene00001812,WBGene00001812,174204,haf-2,F43E2.4,ABCB9,23457,39.943,3.76E-179,531,OnlyCelToHuman2,
WBGene00001813,WBGene00001813,180056,haf-3,F57A10.3,ABCB10,23456,44.37,0,485,RBH,
WBGene00001814,WBGene00001814,171639,haf-4,W04C9.1,ABCB9,23457,41.489,0,575,OnlyCelToHuman2,
WBGene00001815,WBGene00001815,176540,hmt-1,W09D6.6,ABCB6,10058,55.426,0,658,RBH,
